order_item_id,order_id,product_id,seller_id,quantity,unit_price
8683,5063,384,75,1,27.16
8684,5064,300,2,1,19.77
8685,5064,320,132,1,174.71
8686,5064,285,160,1,318.51
8687,5065,70,66,1,21.55
8688,5066,170,132,1,27.99
8689,5066,397,83,1,545.36
8690,5067,450,16,1,138.34
8691,5068,243,67,1,46.06
8692,5068,21,47,1,354.15
8693,5069,426,178,1,839.06
8694,5069,407,154,1,24.69
8695,5069,210,119,1,52.97
8696,5070,25,137,1,1222.95
8697,5071,113,35,1,175.57
8698,5072,269,110,1,91.48
8699,5072,6,87,1,291.61
8700,5073,56,151,2,26.22
8701,5074,139,11,1,93.89
8702,5075,14,18,1,174.26
8703,5075,267,63,1,269.84
8704,5075,279,108,1,126.58
8705,5075,76,109,1,105.83
8706,5076,228,89,1,700.07
8707,5077,60,38,1,115.27
8708,5077,207,54,1,618.85
8709,5078,273,133,1,1136.88
8710,5079,201,159,1,245.81
8711,5080,195,155,2,46.3
8712,5081,157,160,1,1428.8
8713,5081,220,75,1,29.25
8714,5081,140,144,2,75.35
8715,5081,26,145,3,44.96
8716,5082,209,138,1,326.83
8717,5083,286,114,1,1061.33
8718,5084,402,179,1,285.77
8719,5085,393,111,1,71.15
8720,5086,214,150,1,56.1
8721,5087,88,116,1,60.01
8722,5088,96,51,2,59.74
8723,5089,45,169,1,1334.29
8724,5090,262,52,1,71.48
8725,5090,122,172,1,25.4
8726,5091,294,139,1,743.6
8727,5092,92,47,1,50.25
8728,5093,39,8,2,62.8
8729,5093,186,146,1,1228.6
8730,5094,187,66,2,72.34
8731,5095,155,69,2,911.6
8732,5096,429,173,1,1417.46
8733,5096,157,160,1,1428.8
8734,5096,73,105,1,1194.51
8735,5097,411,6,1,114.97
8736,5098,183,13,3,23.39
8737,5098,240,107,1,142.03
8738,5099,236,42,1,128.15
8739,5100,29,176,1,116.0
8740,5100,337,156,1,24.26
8741,5101,434,13,1,28.62
8742,5102,20,132,1,19.77
8743,5103,370,151,1,11.75
8744,5103,447,19,1,70.94
8745,5104,266,107,1,57.29
8746,5105,263,2,1,18.49
8747,5105,109,75,1,1173.26
8748,5106,333,90,1,41.01
8749,5107,373,142,1,87.34
8750,5107,245,9,1,325.62
8751,5107,423,67,1,187.71
8752,5108,335,145,1,141.19
8753,5108,431,71,1,11.69
8754,5109,191,77,1,22.27
8755,5110,140,144,1,75.35
8756,5111,35,39,1,36.87
8757,5112,83,1,1,89.12
8758,5113,187,66,2,72.34
8759,5114,409,119,1,61.87
8760,5115,339,171,1,95.32
8761,5116,254,28,1,119.43
8762,5117,311,24,1,18.71
8763,5118,260,26,1,39.32
8764,5119,180,123,1,52.06
8765,5120,194,48,2,29.27
8766,5120,419,142,1,50.85
8767,5121,150,73,1,843.07
8768,5122,85,29,1,32.1
8769,5123,119,156,1,113.02
8770,5123,344,114,1,1117.07
8771,5123,193,160,1,163.49
8772,5123,190,101,1,23.37
8773,5124,98,154,1,19.31
8774,5124,89,35,1,42.8
8775,5125,349,159,1,51.06
8776,5125,34,61,1,18.02
8777,5125,343,139,1,10.27
8778,5125,289,100,1,88.39
8779,5126,326,11,2,161.61
8780,5127,333,90,1,41.01
8781,5128,431,71,1,11.69
8782,5128,141,29,1,170.71
8783,5129,64,14,1,1051.49
8784,5130,122,172,1,25.4
8785,5131,148,64,1,117.56
8786,5132,42,6,1,20.51
8787,5132,125,120,1,20.17
8788,5133,431,71,1,11.69
8789,5133,29,176,2,116.0
8790,5133,94,143,1,804.76
8791,5134,419,142,1,50.85
8792,5134,406,91,1,146.09
8793,5135,85,29,1,32.1
8794,5136,109,75,3,1173.26
8795,5136,439,20,1,55.43
8796,5136,202,93,1,28.55
8797,5137,9,138,1,39.97
8798,5137,397,83,1,545.36
8799,5138,84,79,2,504.9
8800,5138,198,44,1,814.5
8801,5139,155,69,1,911.6
8802,5139,124,44,1,156.09
8803,5140,367,82,1,29.94
8804,5140,267,63,1,269.84
8805,5141,335,145,2,141.19
8806,5141,318,42,2,12.94
8807,5141,3,147,2,16.24
8808,5142,95,59,1,1364.92
8809,5142,198,44,1,814.5
8810,5142,449,115,1,889.45
8811,5142,422,33,1,30.6
8812,5143,388,55,1,898.48
8813,5143,203,173,1,62.27
8814,5143,306,97,2,80.35
8815,5143,9,138,1,39.97
8816,5144,207,54,2,618.85
8817,5145,386,70,1,123.59
8818,5146,134,163,1,1207.42
8819,5146,449,115,1,889.45
8820,5147,168,176,1,185.02
8821,5148,58,82,2,86.4
8822,5148,70,66,2,21.55
8823,5149,122,172,1,25.4
8824,5150,396,116,1,44.59
8825,5151,93,147,1,17.35
8826,5151,130,68,1,187.75
8827,5151,418,146,1,155.09
8828,5152,204,23,2,46.28
8829,5153,251,132,1,92.62
8830,5153,382,143,1,29.85
8831,5153,367,82,2,29.94
8832,5154,438,58,1,146.82
8833,5155,152,28,1,33.97
8834,5156,104,74,2,226.47
8835,5157,338,130,1,132.75
8836,5157,319,125,2,146.56
8837,5158,322,9,1,151.83
8838,5158,9,138,1,39.97
8839,5159,198,44,1,814.5
8840,5159,122,172,1,25.4
8841,5160,372,69,2,18.49
8842,5160,426,178,1,839.06
8843,5161,269,110,1,91.48
8844,5161,24,120,1,43.85
8845,5161,245,9,1,325.62
8846,5161,17,130,3,243.2
8847,5162,211,6,1,11.41
8848,5163,411,6,1,114.97
8849,5163,72,113,2,131.8
8850,5164,46,36,1,17.98
8851,5164,180,123,1,52.06
8852,5165,319,125,1,146.56
8853,5165,218,107,1,51.67
8854,5166,170,132,1,27.99
8855,5167,20,132,1,19.77
8856,5168,64,14,2,1051.49
8857,5168,331,73,1,72.52
8858,5169,342,60,1,54.51
8859,5169,292,142,2,135.22
8860,5169,51,85,1,100.72
8861,5170,209,138,1,326.83
8862,5171,399,35,2,98.73
8863,5171,422,33,1,30.6
8864,5172,166,40,1,224.87
8865,5172,15,122,1,179.44
8866,5172,122,172,1,25.4
8867,5173,385,1,2,26.13
8868,5173,421,145,2,9.49
8869,5174,131,133,1,100.77
8870,5175,395,163,1,35.06
8871,5175,399,35,3,98.73
8872,5175,282,72,2,1088.23
8873,5176,90,152,1,1248.81
8874,5176,89,35,3,42.8
8875,5176,226,107,3,1339.25
8876,5177,174,162,1,28.43
8877,5177,227,127,1,97.18
8878,5178,173,95,1,38.76
8879,5178,256,130,1,198.06
8880,5179,92,47,2,50.25
8881,5179,53,61,1,140.65
8882,5179,127,30,1,100.85
8883,5179,210,119,1,52.97
8884,5180,277,148,1,25.69
8885,5181,254,28,1,119.43
8886,5182,401,173,1,274.36
8887,5182,73,105,1,1194.51
8888,5182,13,25,1,24.9
8889,5182,354,63,1,75.52
8890,5183,308,50,1,33.45
8891,5184,232,176,1,15.55
8892,5184,11,103,1,32.77
8893,5184,279,108,1,126.58
8894,5184,212,180,1,97.37
8895,5185,217,162,1,128.67
8896,5185,143,73,1,20.36
8897,5185,436,101,2,297.96
8898,5186,323,95,1,369.85
8899,5186,173,95,1,38.76
8900,5186,349,159,1,51.06
8901,5186,93,147,1,17.35
8902,5187,165,73,1,40.59
8903,5187,277,148,1,25.69
8904,5188,330,108,3,4.8
8905,5188,200,155,1,1102.57
8906,5188,108,105,1,161.61
8907,5188,442,123,1,563.78
8908,5189,95,59,1,1364.92
8909,5189,273,133,1,1136.88
8910,5189,116,153,2,42.15
8911,5189,333,90,1,41.01
8912,5190,212,180,1,97.37
8913,5191,153,8,1,30.0
8914,5192,206,179,1,1166.98
8915,5193,122,172,1,25.4
8916,5194,406,91,1,146.09
8917,5194,344,114,1,1117.07
8918,5195,55,71,1,42.36
8919,5196,50,61,1,93.97
8920,5196,56,151,1,26.22
8921,5197,223,60,1,145.72
8922,5198,426,178,3,839.06
8923,5198,267,63,1,269.84
8924,5198,415,93,2,16.99
8925,5199,233,169,1,20.33
8926,5199,327,96,1,52.69
8927,5199,401,173,1,274.36
8928,5200,287,104,1,1174.33
8929,5200,320,132,1,174.71
8930,5200,246,111,1,18.11
8931,5200,138,30,1,59.74
8932,5201,429,173,1,1417.46
8933,5202,418,146,1,155.09
8934,5203,119,156,1,113.02
8935,5204,77,42,1,107.79
8936,5205,349,159,1,51.06
8937,5206,391,23,1,124.64
8938,5207,194,48,1,29.27
8939,5207,71,77,1,22.88
8940,5208,171,100,1,100.52
8941,5209,10,13,1,96.22
8942,5209,258,41,1,88.76
8943,5210,137,42,1,214.73
8944,5211,374,8,1,87.42
8945,5211,331,73,1,72.52
8946,5212,344,114,1,1117.07
8947,5212,296,29,3,296.81
8948,5213,236,42,2,128.15
8949,5214,118,61,2,59.16
8950,5214,271,175,1,154.28
8951,5215,44,105,1,135.55
8952,5216,108,105,1,161.61
8953,5217,386,70,3,123.59
8954,5218,181,176,1,182.04
8955,5219,207,54,1,618.85
8956,5219,8,128,2,59.01
8957,5220,92,47,2,50.25
8958,5220,393,111,1,71.15
8959,5220,331,73,1,72.52
8960,5220,101,112,1,312.74
8961,5221,408,179,1,197.0
8962,5222,11,103,1,32.77
8963,5222,91,51,1,34.48
8964,5223,166,40,1,224.87
8965,5224,420,145,1,102.47
8966,5225,171,100,1,100.52
8967,5226,265,22,1,64.21
8968,5227,131,133,3,100.77
8969,5228,227,127,1,97.18
8970,5229,272,114,1,243.05
8971,5229,52,100,1,121.85
8972,5229,368,67,1,48.18
8973,5230,376,173,1,6.76
8974,5231,392,36,1,111.51
8975,5231,133,39,1,115.58
8976,5232,381,63,1,114.44
8977,5233,20,132,1,19.77
8978,5234,387,98,3,1498.9
8979,5234,205,49,1,205.34
8980,5235,48,171,1,334.16
8981,5235,191,77,1,22.27
8982,5236,112,118,1,174.32
8983,5236,187,66,1,72.34
8984,5237,122,172,1,25.4
8985,5238,136,47,1,8.05
8986,5239,124,44,1,156.09
8987,5239,410,114,1,5.8
8988,5240,404,167,1,162.41
8989,5240,304,171,2,237.59
8990,5241,425,50,1,255.82
8991,5241,382,143,1,29.85
8992,5241,412,92,1,327.69
8993,5242,120,12,1,3.2
8994,5243,410,114,3,5.8
8995,5243,158,146,1,19.87
8996,5244,326,11,2,161.61
8997,5245,449,115,1,889.45
8998,5246,355,114,1,6.13
8999,5246,129,93,2,278.61
9000,5247,165,73,1,40.59
9001,5247,72,113,1,131.8
9002,5248,200,155,1,1102.57
9003,5249,309,117,1,16.27
9004,5249,154,169,2,74.58
9005,5249,298,32,1,10.49
9006,5250,382,143,1,29.85
9007,5251,310,109,3,125.12
9008,5252,313,95,1,104.76
9009,5252,176,174,1,52.6
9010,5252,40,169,1,169.7
9011,5253,212,180,2,97.37
9012,5254,262,52,1,71.48
9013,5254,212,180,1,97.37
9014,5254,137,42,1,214.73
9015,5254,64,14,1,1051.49
9016,5255,46,36,1,17.98
9017,5256,276,170,1,1113.22
9018,5256,197,2,1,522.33
9019,5256,409,119,1,61.87
9020,5257,47,129,1,37.52
9021,5257,403,138,1,9.46
9022,5258,287,104,1,1174.33
9023,5259,220,75,1,29.25
9024,5260,435,137,1,29.69
9025,5261,397,83,2,545.36
9026,5261,360,98,2,34.58
9027,5262,432,120,1,205.8
9028,5263,308,50,1,33.45
9029,5263,383,119,1,1156.45
9030,5263,82,114,1,1196.98
9031,5264,168,176,1,185.02
9032,5265,371,130,1,163.24
9033,5265,263,2,1,18.49
9034,5265,236,42,2,128.15
9035,5266,332,126,1,5.3
9036,5266,428,1,3,188.2
9037,5267,361,26,3,85.85
9038,5268,41,11,1,1447.49
9039,5268,141,29,2,170.71
9040,5269,248,67,1,198.8
9041,5270,199,178,1,86.97
9042,5271,24,120,1,43.85
9043,5271,390,137,1,86.65
9044,5271,46,36,1,17.98
9045,5272,166,40,1,224.87
9046,5273,161,98,3,6.42
9047,5273,371,130,2,163.24
9048,5273,103,53,1,21.2
9049,5273,224,5,1,177.47
9050,5274,138,30,1,59.74
9051,5275,314,151,1,35.74
9052,5275,411,6,1,114.97
9053,5275,223,60,1,145.72
9054,5275,220,75,3,29.25
9055,5276,446,86,2,662.04
9056,5276,252,13,1,139.73
9057,5277,424,134,1,66.96
9058,5277,55,71,1,42.36
9059,5278,400,156,1,613.71
9060,5278,278,170,1,1319.93
9061,5279,9,138,1,39.97
9062,5280,46,36,2,17.98
9063,5280,378,146,1,127.96
9064,5280,238,124,1,237.19
9065,5281,364,174,1,14.31
9066,5282,141,29,1,170.71
9067,5282,266,107,1,57.29
9068,5283,218,107,1,51.67
9069,5284,382,143,1,29.85
9070,5285,207,54,1,618.85
9071,5285,312,122,1,54.74
9072,5286,33,42,1,421.85
9073,5287,448,113,1,31.27
9074,5288,419,142,1,50.85
9075,5289,369,14,1,38.36
9076,5290,66,80,1,40.14
9077,5291,324,155,1,129.32
9078,5291,22,133,1,1300.93
9079,5292,355,114,1,6.13
9080,5293,184,132,3,200.55
9081,5294,39,8,1,62.8
9082,5294,105,34,1,28.72
9083,5295,6,87,1,291.61
9084,5295,82,114,1,1196.98
9085,5295,274,87,2,54.07
9086,5296,45,169,1,1334.29
9087,5296,418,146,1,155.09
9088,5297,16,20,1,79.93
9089,5298,244,45,1,168.17
9090,5298,104,74,1,226.47
9091,5298,387,98,2,1498.9
9092,5298,431,71,1,11.69
9093,5299,91,51,3,34.48
9094,5299,49,65,1,206.13
9095,5300,135,49,1,246.46
9096,5300,80,178,1,15.2
9097,5300,158,146,1,19.87
9098,5301,210,119,1,52.97
9099,5301,443,152,1,972.89
9100,5302,157,160,1,1428.8
9101,5303,202,93,1,28.55
9102,5303,420,145,1,102.47
9103,5303,38,52,1,258.48
9104,5304,176,174,1,52.6
9105,5304,438,58,2,146.82
9106,5304,356,156,2,138.37
9107,5305,213,121,2,13.73
9108,5305,109,75,1,1173.26
9109,5305,247,31,1,52.77
9110,5306,216,14,1,23.36
9111,5307,58,82,1,86.4
9112,5308,158,146,1,19.87
9113,5309,30,106,1,22.53
9114,5310,18,170,2,34.7
9115,5311,29,176,1,116.0
9116,5312,58,82,1,86.4
9117,5312,177,40,3,1399.47
9118,5313,287,104,1,1174.33
9119,5313,174,162,1,28.43
9120,5313,197,2,2,522.33
9121,5313,324,155,1,129.32
9122,5314,30,106,1,22.53
9123,5314,190,101,1,23.37
9124,5314,341,171,1,26.07
9125,5315,187,66,1,72.34
9126,5316,250,69,3,360.08
9127,5316,256,130,1,198.06
9128,5316,295,78,1,66.75
9129,5317,323,95,1,369.85
9130,5317,1,121,1,90.26
9131,5317,450,16,3,138.34
9132,5318,91,51,2,34.48
9133,5318,381,63,1,114.44
9134,5319,388,55,2,898.48
9135,5319,322,9,1,151.83
9136,5320,321,178,1,39.77
9137,5320,206,179,1,1166.98
9138,5320,359,7,1,52.28
9139,5321,238,124,2,237.19
9140,5321,367,82,1,29.94
9141,5322,38,52,1,258.48
9142,5322,163,23,1,6.13
9143,5323,131,133,2,100.77
9144,5323,50,61,1,93.97
9145,5324,378,146,2,127.96
9146,5324,135,49,1,246.46
9147,5325,435,137,1,29.69
9148,5326,251,132,1,92.62
9149,5326,140,144,2,75.35
9150,5327,422,33,1,30.6
9151,5327,432,120,2,205.8
9152,5327,5,87,1,47.22
9153,5327,212,180,1,97.37
9154,5328,410,114,1,5.8
9155,5328,437,147,2,123.07
9156,5328,132,81,1,151.32
9157,5329,444,65,2,33.42
9158,5330,199,178,1,86.97
9159,5331,70,66,1,21.55
9160,5332,276,170,1,1113.22
9161,5333,402,179,1,285.77
9162,5334,311,24,1,18.71
9163,5334,380,96,1,114.98
9164,5335,274,87,1,54.07
9165,5336,332,126,1,5.3
9166,5336,63,9,1,34.13
9167,5336,114,102,1,104.59
9168,5337,448,113,1,31.27
9169,5337,321,178,1,39.77
9170,5338,302,171,1,823.27
9171,5339,14,18,1,174.26
9172,5339,140,144,1,75.35
9173,5339,366,15,1,48.21
9174,5340,191,77,2,22.27
9175,5340,416,156,1,49.73
9176,5340,431,71,2,11.69
9177,5341,207,54,1,618.85
9178,5341,129,93,1,278.61
9179,5342,341,171,3,26.07
9180,5342,391,23,1,124.64
9181,5343,181,176,1,182.04
9182,5344,310,109,1,125.12
9183,5344,293,163,1,23.4
9184,5344,185,106,1,10.2
9185,5345,73,105,1,1194.51
9186,5345,255,27,2,33.47
9187,5346,126,136,1,54.79
9188,5347,201,159,1,245.81
9189,5348,127,30,1,100.85
9190,5349,27,134,1,304.73
9191,5350,409,119,1,61.87
9192,5351,42,6,1,20.51
9193,5352,427,65,1,28.19
9194,5352,310,109,3,125.12
9195,5352,47,129,1,37.52
9196,5352,7,94,1,291.13
9197,5353,2,97,1,70.59
9198,5353,118,61,1,59.16
9199,5353,418,146,1,155.09
9200,5354,425,50,1,255.82
9201,5355,164,42,1,38.02
9202,5355,389,73,1,32.51
9203,5355,355,114,1,6.13
9204,5355,105,34,1,28.72
9205,5356,345,23,2,1305.63
9206,5357,307,27,1,32.87
9207,5358,135,49,2,246.46
9208,5358,351,129,2,180.4
9209,5358,311,24,1,18.71
9210,5359,390,137,1,86.65
9211,5359,373,142,3,87.34
9212,5360,119,156,2,113.02
9213,5361,445,62,1,192.17
9214,5362,17,130,1,243.2
9215,5363,260,26,1,39.32
9216,5363,244,45,1,168.17
9217,5363,153,8,1,30.0
9218,5364,73,105,1,1194.51
9219,5364,242,13,1,399.72
9220,5365,261,86,2,99.2
9221,5365,78,17,1,150.46
9222,5366,371,130,1,163.24
9223,5367,368,67,1,48.18
9224,5367,162,46,1,79.62
9225,5367,39,8,1,62.8
9226,5368,440,43,2,32.98
9227,5368,50,61,1,93.97
9228,5369,392,36,3,111.51
9229,5369,262,52,3,71.48
9230,5369,85,29,1,32.1
9231,5370,157,160,2,1428.8
9232,5371,232,176,3,15.55
9233,5372,58,82,1,86.4
9234,5372,431,71,1,11.69
9235,5372,140,144,2,75.35
9236,5373,379,163,1,80.06
9237,5373,360,98,1,34.58
9238,5373,236,42,2,128.15
9239,5373,366,15,1,48.21
9240,5374,141,29,1,170.71
9241,5374,385,1,1,26.13
9242,5375,190,101,2,23.37
9243,5375,348,165,1,88.31
9244,5375,262,52,2,71.48
9245,5376,345,23,1,1305.63
9246,5377,178,162,1,264.18
9247,5378,143,73,1,20.36
9248,5379,137,42,1,214.73
9249,5380,417,164,1,38.67
9250,5381,291,73,1,97.29
9251,5382,306,97,2,80.35
9252,5382,371,130,2,163.24
9253,5382,35,39,1,36.87
9254,5383,281,81,1,273.68
9255,5383,240,107,2,142.03
9256,5384,418,146,1,155.09
9257,5384,368,67,1,48.18
9258,5385,254,28,1,119.43
9259,5385,231,60,1,106.45
9260,5386,281,81,1,273.68
9261,5387,78,17,1,150.46
9262,5388,96,51,1,59.74
9263,5388,285,160,1,318.51
9264,5389,393,111,2,71.15
9265,5390,124,44,1,156.09
9266,5391,337,156,1,24.26
9267,5392,245,9,1,325.62
9268,5392,15,122,1,179.44
9269,5393,106,154,1,23.32
9270,5393,269,110,2,91.48
9271,5394,323,95,1,369.85
9272,5394,88,116,2,60.01
9273,5394,123,11,1,238.49
9274,5394,114,102,2,104.59
9275,5395,374,8,1,87.42
9276,5395,17,130,1,243.2
9277,5396,70,66,1,21.55
9278,5396,254,28,1,119.43
9279,5397,167,111,2,149.82
9280,5397,242,13,1,399.72
9281,5397,96,51,3,59.74
9282,5398,328,78,1,38.81
9283,5399,396,116,2,44.59
9284,5399,43,81,1,94.22
9285,5399,141,29,1,170.71
9286,5399,344,114,3,1117.07
9287,5400,183,13,1,23.39
9288,5401,430,83,2,564.45
9289,5402,356,156,1,138.37
9290,5403,323,95,1,369.85
9291,5403,188,5,1,58.87
9292,5403,430,83,3,564.45
9293,5404,7,94,1,291.13
9294,5404,219,149,1,91.4
9295,5405,372,69,1,18.49
9296,5406,215,146,1,250.54
9297,5407,301,149,1,53.08
9298,5408,270,118,1,57.35
9299,5408,434,13,1,28.62
9300,5408,195,155,1,46.3
9301,5408,46,36,2,17.98
9302,5409,311,24,2,18.71
9303,5409,318,42,1,12.94
9304,5409,429,173,2,1417.46
9305,5410,113,35,1,175.57
9306,5411,175,132,1,462.75
9307,5411,74,21,2,248.73
9308,5411,335,145,1,141.19
9309,5412,311,24,1,18.71
9310,5413,372,69,3,18.49
9311,5414,157,160,1,1428.8
9312,5414,114,102,1,104.59
9313,5415,273,133,1,1136.88
9314,5416,344,114,1,1117.07
9315,5417,103,53,1,21.2
9316,5418,153,8,1,30.0
9317,5418,271,175,1,154.28
9318,5418,92,47,1,50.25
9319,5418,332,126,1,5.3
9320,5419,402,179,1,285.77
9321,5420,159,165,1,396.91
9322,5420,225,142,1,12.3
9323,5421,92,47,1,50.25
9324,5422,386,70,1,123.59
9325,5423,246,111,1,18.11
9326,5424,324,155,1,129.32
9327,5425,109,75,1,1173.26
9328,5425,140,144,1,75.35
9329,5426,178,162,1,264.18
9330,5427,357,12,1,21.18
9331,5428,78,17,1,150.46
9332,5429,93,147,1,17.35
9333,5429,403,138,1,9.46
9334,5430,24,120,2,43.85
9335,5430,37,112,2,177.48
9336,5431,204,23,1,46.28
9337,5431,75,121,1,150.02
9338,5432,176,174,2,52.6
9339,5432,256,130,1,198.06
9340,5432,444,65,1,33.42
9341,5432,239,41,1,56.49
9342,5433,161,98,1,6.42
9343,5433,239,41,1,56.49
9344,5433,299,32,2,700.67
9345,5433,129,93,1,278.61
9346,5434,283,38,1,28.91
9347,5434,24,120,1,43.85
9348,5435,71,77,1,22.88
9349,5436,234,100,1,288.34
9350,5436,264,88,1,64.48
9351,5437,46,36,1,17.98
9352,5438,75,121,1,150.02
9353,5438,272,114,2,243.05
9354,5439,444,65,1,33.42
9355,5440,297,67,1,77.1
9356,5440,188,5,2,58.87
9357,5441,328,78,1,38.81
9358,5441,248,67,1,198.8
9359,5441,96,51,1,59.74
9360,5441,420,145,1,102.47
9361,5442,114,102,1,104.59
9362,5442,178,162,3,264.18
9363,5443,148,64,3,117.56
9364,5443,303,60,1,15.96
9365,5443,376,173,1,6.76
9366,5443,83,1,1,89.12
9367,5444,318,42,1,12.94
9368,5445,46,36,1,17.98
9369,5445,297,67,1,77.1
9370,5446,294,139,1,743.6
9371,5447,307,27,2,32.87
9372,5448,375,5,2,27.88
9373,5449,51,85,1,100.72
9374,5450,288,22,1,20.72
9375,5451,413,161,1,14.22
9376,5452,257,31,1,1312.76
9377,5453,307,27,2,32.87
9378,5454,346,7,1,87.94
9379,5454,165,73,1,40.59
9380,5454,276,170,1,1113.22
9381,5454,185,106,1,10.2
9382,5455,241,78,1,54.6
9383,5456,22,133,1,1300.93
9384,5456,448,113,2,31.27
9385,5457,163,23,2,6.13
9386,5458,424,134,1,66.96
9387,5459,344,114,1,1117.07
9388,5460,376,173,2,6.76
9389,5461,238,124,1,237.19
9390,5462,373,142,1,87.34
9391,5463,153,8,1,30.0
9392,5464,213,121,1,13.73
9393,5464,139,11,1,93.89
9394,5465,80,178,1,15.2
9395,5466,183,13,1,23.39
9396,5467,104,74,2,226.47
9397,5468,62,166,1,1162.82
9398,5468,170,132,1,27.99
9399,5469,245,9,1,325.62
9400,5470,197,2,1,522.33
9401,5471,194,48,1,29.27
9402,5472,81,165,2,798.58
9403,5473,49,65,1,206.13
9404,5474,91,51,1,34.48
9405,5474,65,62,1,416.83
9406,5475,344,114,2,1117.07
9407,5476,177,40,1,1399.47
9408,5476,172,154,1,18.65
9409,5477,158,146,1,19.87
9410,5478,186,146,3,1228.6
9411,5479,416,156,1,49.73
9412,5480,251,132,1,92.62
9413,5481,9,138,1,39.97
9414,5482,284,165,1,48.98
9415,5483,346,7,3,87.94
9416,5484,158,146,1,19.87
9417,5484,131,133,1,100.77
9418,5484,360,98,1,34.58
9419,5484,54,37,1,14.08
9420,5485,410,114,1,5.8
9421,5485,209,138,1,326.83
9422,5485,17,130,1,243.2
9423,5485,340,84,2,17.95
9424,5486,191,77,1,22.27
9425,5487,7,94,2,291.13
9426,5488,99,95,1,33.82
9427,5489,93,147,2,17.35
9428,5490,94,143,1,804.76
9429,5491,189,119,1,310.35
9430,5492,37,112,1,177.48
9431,5493,17,130,1,243.2
9432,5493,164,42,1,38.02
9433,5494,206,179,2,1166.98
9434,5494,110,159,2,43.33
9435,5494,282,72,1,1088.23
9436,5495,254,28,3,119.43
9437,5495,118,61,1,59.16
9438,5495,266,107,3,57.29
9439,5496,160,19,1,692.81
9440,5496,415,93,2,16.99
9441,5496,346,7,1,87.94
9442,5497,317,126,1,111.1
9443,5497,130,68,1,187.75
9444,5497,433,12,2,355.26
9445,5498,269,110,1,91.48
9446,5499,268,108,1,318.08
9447,5500,35,39,1,36.87
9448,5501,11,103,1,32.77
9449,5501,368,67,1,48.18
9450,5501,202,93,1,28.55
9451,5502,123,11,1,238.49
9452,5503,405,172,1,578.6
9453,5504,212,180,1,97.37
9454,5504,373,142,1,87.34
9455,5504,172,154,1,18.65
9456,5504,24,120,1,43.85
9457,5505,238,124,2,237.19
9458,5505,357,12,1,21.18
9459,5506,399,35,1,98.73
9460,5506,280,180,2,852.74
9461,5507,163,23,2,6.13
9462,5508,415,93,1,16.99
9463,5509,238,124,2,237.19
9464,5510,276,170,3,1113.22
9465,5510,406,91,1,146.09
9466,5511,21,47,2,354.15
9467,5511,417,164,2,38.67
9468,5511,149,25,1,1336.68
9469,5511,385,1,1,26.13
9470,5512,260,26,1,39.32
9471,5512,137,42,1,214.73
9472,5512,314,151,1,35.74
9473,5512,297,67,1,77.1
9474,5513,160,19,1,692.81
9475,5514,27,134,1,304.73
9476,5514,210,119,1,52.97
9477,5514,49,65,3,206.13
9478,5515,174,162,1,28.43
9479,5515,362,37,1,62.97
9480,5516,63,9,1,34.13
9481,5517,186,146,1,1228.6
9482,5517,350,146,1,664.36
9483,5518,313,95,2,104.76
9484,5518,60,38,1,115.27
9485,5519,134,163,1,1207.42
9486,5520,318,42,1,12.94
9487,5521,371,130,1,163.24
9488,5521,274,87,1,54.07
9489,5522,400,156,1,613.71
9490,5523,146,2,1,22.46
9491,5523,268,108,1,318.08
9492,5524,263,2,1,18.49
9493,5524,291,73,1,97.29
9494,5525,357,12,3,21.18
9495,5525,258,41,2,88.76
9496,5525,23,128,1,10.88
9497,5526,70,66,1,21.55
9498,5527,355,114,1,6.13
9499,5527,83,1,1,89.12
9500,5528,224,5,1,177.47
9501,5529,420,145,1,102.47
9502,5529,51,85,1,100.72
9503,5529,343,139,1,10.27
9504,5530,5,87,1,47.22
9505,5531,411,6,2,114.97
9506,5532,370,151,1,11.75
9507,5533,340,84,1,17.95
9508,5533,79,141,1,30.3
9509,5534,329,37,1,239.2
9510,5534,149,25,1,1336.68
9511,5534,211,6,3,11.41
9512,5534,368,67,1,48.18
9513,5535,412,92,2,327.69
9514,5535,64,14,1,1051.49
9515,5535,94,143,1,804.76
9516,5535,261,86,1,99.2
9517,5536,316,109,1,1494.94
9518,5537,367,82,1,29.94
9519,5537,228,89,1,700.07
9520,5537,18,170,1,34.7
9521,5538,162,46,1,79.62
9522,5539,326,11,1,161.61
9523,5540,327,96,2,52.69
9524,5541,23,128,2,10.88
9525,5542,316,109,1,1494.94
9526,5543,225,142,1,12.3
9527,5544,119,156,1,113.02
9528,5544,92,47,1,50.25
9529,5545,84,79,1,504.9
9530,5546,132,81,1,151.32
9531,5547,157,160,1,1428.8
9532,5547,285,160,1,318.51
9533,5547,391,23,1,124.64
9534,5548,402,179,1,285.77
9535,5549,415,93,1,16.99
9536,5549,307,27,3,32.87
9537,5549,124,44,1,156.09
9538,5549,363,40,2,52.95
9539,5550,404,167,1,162.41
9540,5551,227,127,1,97.18
9541,5551,318,42,1,12.94
9542,5551,194,48,1,29.27
9543,5551,165,73,1,40.59
9544,5552,144,131,1,167.18
9545,5552,321,178,2,39.77
9546,5552,399,35,1,98.73
9547,5553,348,165,1,88.31
9548,5553,285,160,1,318.51
9549,5553,248,67,1,198.8
9550,5553,253,118,1,192.9
